Year,Reason,Health services,Sex,Income quintiles,unit,percent
2013,Too expensive,Doctor or medical specialist,Females,Second quintile 21-40%,Proportion upper bounds (%),21.1
2013,Too expensive,Doctor or medical specialist,Females,Third quintile 41-60%,Proportion upper bounds (%),16.5
2013,Too expensive,Doctor or medical specialist,Females,Fourth quintile 61-80%,Proportion upper bounds (%),12.3
2013,Too expensive,Doctor or medical specialist,Females,Top quintile 81-100%,Proportion upper bounds (%),6.1
2013,Too expensive,Doctor or medical specialist,Males,Total,Proportion upper bounds (%),12.4
2013,Too expensive,Doctor or medical specialist,Males,Bottom quintile 1-20%,Proportion upper bounds (%),24.6
2013,Too expensive,Doctor or medical specialist,Males,Second quintile 21-40%,Proportion upper bounds (%),18.5
2013,Too expensive,Doctor or medical specialist,Males,Third quintile 41-60%,Proportion upper bounds (%),14.1
2013,Too expensive,Doctor or medical specialist,Males,Fourth quintile 61-80%,Proportion upper bounds (%),11.5
2013,Too expensive,Doctor or medical specialist,Males,Top quintile 81-100%,Proportion upper bounds (%),8.9
2013,Other reasons,Dentist,Total,Total,Proportion upper bounds (%),5.0
2013,Other reasons,Dentist,Total,Bottom quintile 1-20%,Proportion upper bounds (%),8.1
2013,Other reasons,Dentist,Total,Second quintile 21-40%,Proportion upper bounds (%),6.4
2013,Other reasons,Dentist,Total,Third quintile 41-60%,Proportion upper bounds (%),5.3
2013,Other reasons,Dentist,Total,Fourth quintile 61-80%,Proportion upper bounds (%),6.3
2013,Other reasons,Dentist,Total,Top quintile 81-100%,Proportion upper bounds (%),5.1
2013,Other reasons,Dentist,Females,Total,Proportion upper bounds (%),4.7
2013,Other reasons,Dentist,Females,Bottom quintile 1-20%,Proportion upper bounds (%),8.3
2013,Other reasons,Dentist,Females,Second quintile 21-40%,Proportion upper bounds (%),6.8
2013,Other reasons,Dentist,Females,Third quintile 41-60%,Proportion upper bounds (%),5.5
2013,Other reasons,Dentist,Females,Fourth quintile 61-80%,Proportion upper bounds (%),6.4
2013,Other reasons,Dentist,Females,Top quintile 81-100%,Proportion upper bounds (%),5.0
2013,Other reasons,Dentist,Males,Total,Proportion upper bounds (%),6.1
2013,Other reasons,Dentist,Males,Bottom quintile 1-20%,Proportion upper bounds (%),10.6
2013,Other reasons,Dentist,Males,Second quintile 21-40%,Proportion upper bounds (%),8.2
2013,Other reasons,Dentist,Males,Third quintile 41-60%,Proportion upper bounds (%),7.2
2013,Other reasons,Dentist,Males,Fourth quintile 61-80%,Proportion upper bounds (%),8.2
2013,Other reasons,Dentist,Males,Top quintile 81-100%,Proportion upper bounds (%),6.8
2013,Other reasons,Doctor or medical specialist,Total,Total,Proportion upper bounds (%),2.6
2013,Other reasons,Doctor or medical specialist,Total,Bottom quintile 1-20%,Proportion upper bounds (%),3.1
2013,Other reasons,Doctor or medical specialist,Total,Second quintile 21-40%,Proportion upper bounds (%),3.9
2013,Other reasons,Doctor or medical specialist,Total,Third quintile 41-60%,Proportion upper bounds (%),3.8
2013,Other reasons,Doctor or medical specialist,Total,Fourth quintile 61-80%,Proportion upper bounds (%),3.7
2013,Other reasons,Doctor or medical specialist,Total,Top quintile 81-100%,Proportion upper bounds (%),3.4
2013,Other reasons,Doctor or medical specialist,Females,Total,Proportion upper bounds (%),2.4
2013,Other reasons,Doctor or medical specialist,Females,Bottom quintile 1-20%,Proportion upper bounds (%),2.6
2013,Other reasons,Doctor or medical specialist,Females,Second quintile 21-40%,Proportion upper bounds (%),4.4
2013,Other reasons,Doctor or medical specialist,Females,Third quintile 41-60%,Proportion upper bounds (%),4.0
2013,Other reasons,Doctor or medical specialist,Females,Fourth quintile 61-80%,Proportion upper bounds (%),5.3
2013,Other reasons,Doctor or medical specialist,Females,Top quintile 81-100%,Proportion upper bounds (%),3.0
2013,Other reasons,Doctor or medical specialist,Males,Total,Proportion upper bounds (%),3.4
2013,Other reasons,Doctor or medical specialist,Males,Bottom quintile 1-20%,Proportion upper bounds (%),5.9
2013,Other reasons,Doctor or medical specialist,Males,Second quintile 21-40%,Proportion upper bounds (%),5.3
2013,Other reasons,Doctor or medical specialist,Males,Third quintile 41-60%,Proportion upper bounds (%),5.7
2013,Other reasons,Doctor or medical specialist,Males,Fourth quintile 61-80%,Proportion upper bounds (%),3.9
2013,Other reasons,Doctor or medical specialist,Males,Top quintile 81-100%,Proportion upper bounds (%),5.2
2014,Total,Dentist,Total,Total,Proportion upper bounds (%),9.7
2014,Total,Dentist,Total,Bottom quintile 1-20%,Proportion upper bounds (%),19.0
2014,Total,Dentist,Total,Second quintile 21-40%,Proportion upper bounds (%),12.3
2014,Total,Dentist,Total,Third quintile 41-60%,Proportion upper bounds (%),8.7
2014,Total,Dentist,Total,Fourth quintile 61-80%,Proportion upper bounds (%),10.0
2014,Total,Dentist,Total,Top quintile 81-100%,Proportion upper bounds (%),6.6
2014,Total,Dentist,Females,Total,Proportion upper bounds (%),11.5
2014,Total,Dentist,Females,Bottom quintile 1-20%,Proportion upper bounds (%),23.2
2014,Total,Dentist,Females,Second quintile 21-40%,Proportion upper bounds (%),14.6
2014,Total,Dentist,Females,Third quintile 41-60%,Proportion upper bounds (%),10.6
2014,Total,Dentist,Females,Fourth quintile 61-80%,Proportion upper bounds (%),12.0
2014,Total,Dentist,Females,Top quintile 81-100%,Proportion upper bounds (%),8.1
2014,Total,Dentist,Males,Total,Proportion upper bounds (%),8.8
2014,Total,Dentist,Males,Bottom quintile 1-20%,Proportion upper bounds (%),17.3
2014,Total,Dentist,Males,Second quintile 21-40%,Proportion upper bounds (%),12.5
2014,Total,Dentist,Males,Third quintile 41-60%,Proportion upper bounds (%),9.1
2014,Total,Dentist,Males,Fourth quintile 61-80%,Proportion upper bounds (%),10.5
2014,Total,Dentist,Males,Top quintile 81-100%,Proportion upper bounds (%),7.3
2014,Total,Doctor or medical specialist,Total,Total,Proportion upper bounds (%),14.4
2014,Total,Doctor or medical specialist,Total,Bottom quintile 1-20%,Proportion upper bounds (%),27.5
2014,Total,Doctor or medical specialist,Total,Second quintile 21-40%,Proportion upper bounds (%),18.8
2014,Total,Doctor or medical specialist,Total,Third quintile 41-60%,Proportion upper bounds (%),14.8
2014,Total,Doctor or medical specialist,Total,Fourth quintile 61-80%,Proportion upper bounds (%),11.0
2014,Total,Doctor or medical specialist,Total,Top quintile 81-100%,Proportion upper bounds (%),9.8
2014,Total,Doctor or medical specialist,Females,Total,Proportion upper bounds (%),16.1
2014,Total,Doctor or medical specialist,Females,Bottom quintile 1-20%,Proportion upper bounds (%),28.1
2014,Total,Doctor or medical specialist,Females,Second quintile 21-40%,Proportion upper bounds (%),21.4
2014,Total,Doctor or medical specialist,Females,Third quintile 41-60%,Proportion upper bounds (%),16.7
2014,Total,Doctor or medical specialist,Females,Fourth quintile 61-80%,Proportion upper bounds (%),15.2
2014,Total,Doctor or medical specialist,Females,Top quintile 81-100%,Proportion upper bounds (%),11.3
2014,Total,Doctor or medical specialist,Males,Total,Proportion upper bounds (%),13.9
2014,Total,Doctor or medical specialist,Males,Bottom quintile 1-20%,Proportion upper bounds (%),30.5
2014,Total,Doctor or medical specialist,Males,Second quintile 21-40%,Proportion upper bounds (%),19.2
2014,Total,Doctor or medical specialist,Males,Third quintile 41-60%,Proportion upper bounds (%),15.7
2014,Total,Doctor or medical specialist,Males,Fourth quintile 61-80%,Proportion upper bounds (%),9.7
2014,Total,Doctor or medical specialist,Males,Top quintile 81-100%,Proportion upper bounds (%),10.7
2014,Too expensive,Dentist,Total,Total,Proportion upper bounds (%),4.1
2014,Too expensive,Dentist,Total,Bottom quintile 1-20%,Proportion upper bounds (%),8.9
2014,Too expensive,Dentist,Total,Second quintile 21-40%,Proportion upper bounds (%),6.0
2014,Too expensive,Dentist,Total,Third quintile 41-60%,Proportion upper bounds (%),4.1
2014,Too expensive,Dentist,Total,Fourth quintile 61-80%,Proportion upper bounds (%),4.5
2014,Too expensive,Dentist,Total,Top quintile 81-100%,Proportion upper bounds (%),3.1
2014,Too expensive,Dentist,Females,Total,Proportion upper bounds (%),5.7
2014,Too expensive,Dentist,Females,Bottom quintile 1-20%,Proportion upper bounds (%),11.3
2014,Too expensive,Dentist,Females,Second quintile 21-40%,Proportion upper bounds (%),7.4
2014,Too expensive,Dentist,Females,Third quintile 41-60%,Proportion upper bounds (%),6.3
2014,Too expensive,Dentist,Females,Fourth quintile 61-80%,Proportion upper bounds (%),7.9
2014,Too expensive,Dentist,Females,Top quintile 81-100%,Proportion upper bounds (%),4.7
2014,Too expensive,Dentist,Males,Total,Proportion upper bounds (%),3.3
2014,Too expensive,Dentist,Males,Bottom quintile 1-20%,Proportion upper bounds (%),8.7
2014,Too expensive,Dentist,Males,Second quintile 21-40%,Proportion upper bounds (%),6.7
2014,Too expensive,Dentist,Males,Third quintile 41-60%,Proportion upper bounds (%),3.4
2014,Too expensive,Dentist,Males,Fourth quintile 61-80%,Proportion upper bounds (%),3.1
2014,Too expensive,Dentist,Males,Top quintile 81-100%,Proportion upper bounds (%),3.4
2014,Too expensive,Doctor or medical specialist,Total,Total,Proportion upper bounds (%),11.6
2014,Too expensive,Doctor or medical specialist,Total,Bottom quintile 1-20%,Proportion upper bounds (%),23.0
2014,Too expensive,Doctor or medical specialist,Total,Second quintile 21-40%,Proportion upper bounds (%),16.8
2014,Too expensive,Doctor or medical specialist,Total,Third quintile 41-60%,Proportion upper bounds (%),12.0
2014,Too expensive,Doctor or medical specialist,Total,Fourth quintile 61-80%,Proportion upper bounds (%),8.5
2014,Too expensive,Doctor or medical specialist,Total,Top quintile 81-100%,Proportion upper bounds (%),6.7
2014,Too expensive,Doctor or medical specialist,Females,Total,Proportion upper bounds (%),13.6
2014,Too expensive,Doctor or medical specialist,Females,Bottom quintile 1-20%,Proportion upper bounds (%),24.8
2014,Too expensive,Doctor or medical specialist,Females,Second quintile 21-40%,Proportion upper bounds (%),19.5
2014,Too expensive,Doctor or medical specialist,Females,Third quintile 41-60%,Proportion upper bounds (%),14.1
2014,Too expensive,Doctor or medical specialist,Females,Fourth quintile 61-80%,Proportion upper bounds (%),13.0
2014,Too expensive,Doctor or medical specialist,Females,Top quintile 81-100%,Proportion upper bounds (%),8.4
2014,Too expensive,Doctor or medical specialist,Males,Total,Proportion upper bounds (%),10.5
2014,Too expensive,Doctor or medical specialist,Males,Bottom quintile 1-20%,Proportion upper bounds (%),24.5
2014,Too expensive,Doctor or medical specialist,Males,Second quintile 21-40%,Proportion upper bounds (%),16.8
2014,Too expensive,Doctor or medical specialist,Males,Third quintile 41-60%,Proportion upper bounds (%),12.4
2014,Too expensive,Doctor or medical specialist,Males,Fourth quintile 61-80%,Proportion upper bounds (%),6.8
2014,Too expensive,Doctor or medical specialist,Males,Top quintile 81-100%,Proportion upper bounds (%),7.3
2014,Other reasons,Dentist,Total,Total,Proportion upper bounds (%),6.0
2014,Other reasons,Dentist,Total,Bottom quintile 1-20%,Proportion upper bounds (%),12.0
2014,Other reasons,Dentist,Total,Second quintile 21-40%,Proportion upper bounds (%),7.7
2014,Other reasons,Dentist,Total,Third quintile 41-60%,Proportion upper bounds (%),5.5
2014,Other reasons,Dentist,Total,Fourth quintile 61-80%,Proportion upper bounds (%),6.8
2014,Other reasons,Dentist,Total,Top quintile 81-100%,Proportion upper bounds (%),4.6
2014,Other reasons,Dentist,Females,Total,Proportion upper bounds (%),6.7
2014,Other reasons,Dentist,Females,Bottom quintile 1-20%,Proportion upper bounds (%),14.9
2014,Other reasons,Dentist,Females,Second quintile 21-40%,Proportion upper bounds (%),9.5
2014,Other reasons,Dentist,Females,Third quintile 41-60%,Proportion upper bounds (%),6.4
2014,Other reasons,Dentist,Females,Fourth quintile 61-80%,Proportion upper bounds (%),6.5
2014,Other reasons,Dentist,Females,Top quintile 81-100%,Proportion upper bounds (%),5.4
2014,Other reasons,Dentist,Males,Total,Proportion upper bounds (%),6.1
2014,Other reasons,Dentist,Males,Bottom quintile 1-20%,Proportion upper bounds (%),11.5
2014,Other reasons,Dentist,Males,Second quintile 21-40%,Proportion upper bounds (%),8.1
2014,Other reasons,Dentist,Males,Third quintile 41-60%,Proportion upper bounds (%),6.8
2014,Other reasons,Dentist,Males,Fourth quintile 61-80%,Proportion upper bounds (%),9.1
2014,Other reasons,Dentist,Males,Top quintile 81-100%,Proportion upper bounds (%),5.6
2014,Other reasons,Doctor or medical specialist,Total,Total,Proportion upper bounds (%),3.4
2014,Other reasons,Doctor or medical specialist,Total,Bottom quintile 1-20%,Proportion upper bounds (%),6.4
2014,Other reasons,Doctor or medical specialist,Total,Second quintile 21-40%,Proportion upper bounds (%),3.5
2014,Other reasons,Doctor or medical specialist,Total,Third quintile 41-60%,Proportion upper bounds (%),4.3
2014,Other reasons,Doctor or medical specialist,Total,Fourth quintile 61-80%,Proportion upper bounds (%),3.8
2014,Other reasons,Doctor or medical specialist,Total,Top quintile 81-100%,Proportion upper bounds (%),4.3
2014,Other reasons,Doctor or medical specialist,Females,Total,Proportion upper bounds (%),3.2
2014,Other reasons,Doctor or medical specialist,Females,Bottom quintile 1-20%,Proportion upper bounds (%),5.9
2014,Other reasons,Doctor or medical specialist,Females,Second quintile 21-40%,Proportion upper bounds (%),4.2
2014,Other reasons,Doctor or medical specialist,Females,Third quintile 41-60%,Proportion upper bounds (%),4.9
2014,Other reasons,Doctor or medical specialist,Females,Fourth quintile 61-80%,Proportion upper bounds (%),4.7
2014,Other reasons,Doctor or medical specialist,Females,Top quintile 81-100%,Proportion upper bounds (%),5.2
2014,Other reasons,Doctor or medical specialist,Males,Total,Proportion upper bounds (%),4.2
2014,Other reasons,Doctor or medical specialist,Males,Bottom quintile 1-20%,Proportion upper bounds (%),9.4
2014,Other reasons,Doctor or medical specialist,Males,Second quintile 21-40%,Proportion upper bounds (%),4.9
2014,Other reasons,Doctor or medical specialist,Males,Third quintile 41-60%,Proportion upper bounds (%),6.0
2014,Other reasons,Doctor or medical specialist,Males,Fourth quintile 61-80%,Proportion upper bounds (%),5.0
2014,Other reasons,Doctor or medical specialist,Males,Top quintile 81-100%,Proportion upper bounds (%),5.3
2015,Total,Dentist,Total,Total,Proportion upper bounds (%),9.6
2015,Total,Dentist,Total,Bottom quintile 1-20%,Proportion upper bounds (%),16.4
2015,Total,Dentist,Total,Second quintile 21-40%,Proportion upper bounds (%),12.0
2015,Total,Dentist,Total,Third quintile 41-60%,Proportion upper bounds (%),13.3
2015,Total,Dentist,Total,Fourth quintile 61-80%,Proportion upper bounds (%),7.2
2015,Total,Dentist,Total,Top quintile 81-100%,Proportion upper bounds (%),7.5
2015,Total,Dentist,Females,Total,Proportion upper bounds (%),11.3
2015,Total,Dentist,Females,Bottom quintile 1-20%,Proportion upper bounds (%),18.3
2015,Total,Dentist,Females,Second quintile 21-40%,Proportion upper bounds (%),14.4
2015,Total,Dentist,Females,Third quintile 41-60%,Proportion upper bounds (%),17.2
2015,Total,Dentist,Females,Fourth quintile 61-80%,Proportion upper bounds (%),9.4
2015,Total,Dentist,Females,Top quintile 81-100%,Proportion upper bounds (%),8.9
2015,Total,Dentist,Males,Total,Proportion upper bounds (%),8.9
2015,Total,Dentist,Males,Bottom quintile 1-20%,Proportion upper bounds (%),17.6
2015,Total,Dentist,Males,Second quintile 21-40%,Proportion upper bounds (%),12.3
2015,Total,Dentist,Males,Third quintile 41-60%,Proportion upper bounds (%),11.9
2015,Total,Dentist,Males,Fourth quintile 61-80%,Proportion upper bounds (%),7.4
2015,Total,Dentist,Males,Top quintile 81-100%,Proportion upper bounds (%),8.4
2015,Total,Doctor or medical specialist,Total,Total,Proportion upper bounds (%),13.9
2015,Total,Doctor or medical specialist,Total,Bottom quintile 1-20%,Proportion upper bounds (%),26.4
2015,Total,Doctor or medical specialist,Total,Second quintile 21-40%,Proportion upper bounds (%),17.6
2015,Total,Doctor or medical specialist,Total,Third quintile 41-60%,Proportion upper bounds (%),16.1
